cust_num,date,inc_amt_usd
Q0Lil3nC8tTp3HDYeVgKoG6Qq1gQF+lPqqDUJBQM00g=,2023-12-06,45.1
elEZOkm+5W0CvHJLVPAqEa+AHBooni8MTLgl0679iEo=,2023-12-06,28.67
YkJ7bEaq5BpdAKGij+9Oj7BXFkHk8oP6HR7GfIGBD7U=,2023-12-06,46.63
rBxqZQlfHKVd9SmjQXFSoPxLept35rrzuKZ+U+Dd+aQ=,2023-12-06,59.46
bhySHdskk5JRwV8sxt+etTNLcNTzQTFH1BDzNQU+8Mc=,2023-12-06,163.4
BJSada4MwsKKmn1b3ECz+b9ko/cJ+ZhbZ9sLM5J6lvA=,2023-12-06,53.03
PBGT8h5zOPH5S2hMMEoyB+uFELPvQb5vO+l6w8fKDeM=,2023-12-06,112.63
vgtrD/4nsXKW8zXMCLU1rtFI964zJQnKgM+Iw1UNtCM=,2023-12-06,29.21
oLcLnFVtQM4a2us1mzHmkQiT+w7rfEXsW8GLiYhnuII=,2023-12-06,58.21
3kkU/PAaP9YxD7G3exoaB/sI68VkXvxL1RuA0JRtG80=,2023-12-06,499.55
IVRG6J/CleTs45UFwYANNajoLIkQk2m7ImubSggBcZo=,2023-12-06,81.29
hbyG3VkL61eSYtDpTtqaQwvP5Uq0QU887zCyqqfjpx0=,2023-12-06,311.47
BfvdOYGGBuTZVpEPjCitUY4GpYfT7mkCSlQAz/nRV1I=,2023-12-06,286.65
HKGr8ni98Jiz4quq3/Eb9+R/Do+BzuTL+qiHbQcgqjM=,2023-12-06,31.08
QPct4t4BFaSV4j1zlgOtiwxtDBxKCkcPaNOEg0sTKMA=,2023-12-06,219.79
dBEPmW5C1++EyoKhpNGpBkuH+IHLlIq/wuJCKhRQ6Q4=,2023-12-06,37.15
ubpD2UdxprtqkzgVBo0UzJNtxRDJ+6f7LDHLnw53Lk8=,2023-12-06,435.14
tbb2I3BscAPQfC1aPk/HzNg7Ep5zLiRRksLqjBuaIZU=,2023-12-06,127.34
/FKPmuEc1fEgghfm2YceGlS17bE63tiJXu9mhFYPe7M=,2023-12-06,124.12
2uR4kYdJB6bXlomXh48cWNjRQ8HPP2guJYeVoLbJSQo=,2023-12-06,55.47
gecb0WRllrVm358qxlu/1c3NHoxY2USoEbutngjmWg8=,2023-12-06,90.42
duFcWmqEHhzyseqFhsTdqz8sexLYOR/k4jDsvyzmky8=,2023-12-06,71.33
gQCraCay39E4UKnaSznIVTbDo61lrugvGRv5aFOTRbA=,2023-12-06,18.5
MdJBeeacipRif/DPnyrNCRJlDwX0ZzL1r3BvHlHfgFk=,2023-12-06,93.63
pm5RLQ3p4Ai59QJqHOfxjg8RBBF8Bo6XicawWHtAH8s=,2023-12-06,135.9
vUZMS8RTi6cc2PJvUaCOlbl22aD0nRtYwVpVYFaG9y8=,2023-12-06,55.29
AguPC6GFIccxOGHAGlJ7q1S6sHap9fSS724q90Pd06E=,2023-12-06,34.03
t9f/v9OYA0lbotcl1xfO92cb1fybv/ej8slamxsbwiM=,2023-03-26,5.72
9d9ahLJqoIYr+mcF4rY9oo+zGjUspGMvpBm3d5CkvO0=,2023-03-26,268.57
35p8EeMffp4IuGw8w6o2+YrESFnLq41RQbzHli8TcaU=,2023-03-26,70.59
OmZsbXzpLYtoMuNC79cXMZAnx0aKhim3coYrGvA3Hrs=,2023-03-26,155.86
E3GK4eBTSnIEEr74g2ictNXP3w/mXjeW2MZ1dnR7nng=,2023-03-26,33.2
RYF2t87HUYTUMu8L0tzc4aU0pceTWdO/i43nDUVaZY4=,2023-03-26,15.29
45f8Nh93KmOpYDvgkrp9ArXCp/7grS2e7LNfoIRe7hQ=,2023-03-26,1.31
3+JzyC/VyHUWAC0yLMFdl/s5HbOBHzYfsmLDi63cwPU=,2023-12-07,43.34
VHgdOeyTyf/4olHxqm5NLDt5rT0N/ybfJzuaz8xgE1E=,2023-12-07,22.7
dc/kPJ7FI3UjRPfeHC5yeMP0f9PcS0aLP1DQUZVUNfE=,2023-12-07,49.89
COdfEhmp4M43Y4mKXOLGqkWx9P1fOBNGzJmaTW+jikU=,2023-12-07,159.51
PIPHaHkOQv2P3d4sJf61DA/POCSi/EyB9lC6AfEM1c4=,2023-12-07,66.4
b7fZ8JK6jxjm8tIlD6gAZUOCwOZB+Br3Y5ExwIRH334=,2023-12-07,179.15
AiaPSoOT2gYWbxlFrQwOkrQE8ArQpAcv5QMaizK24TI=,2023-12-07,336.6
y8LEsy2RUchDa5QAWw+mQw5717JLvvLFdq2l1lLMimA=,2023-12-07,220.99
QU4z5U2BjoW2yXcT1ciz9TD9slg8zZFnNnhRqRu/L2Q=,2023-12-07,116.43
YLWrThpBX5kc0GSy7eMifVVf71o3FB9ZSj4eAPkje8w=,2023-12-07,1341.69
dtavjHgylDhcsEnxn5l+HPo2OMKKA808QAZHl5LUdIQ=,2023-12-07,116.18
3FqUjDVdB/AI1AieN+K3dvAFzhMCm7IEseXPfSzK5rw=,2023-12-07,42.55
4/2zNq8eIWiTheTRSkch3fFbalysok9q067eCieVhj8=,2023-12-07,124.96
IWGMdKS2G8v5RW8aJsJ/waRhwgFAqSLuBbx4MR65wm4=,2023-12-07,127.09
CkKFqlj/vfs9mjQ/wKCpgNlTShM3L8hAkvo5oqrEJg4=,2023-12-07,11.34
ySxqT0sjbRnI1zNFynclkQDhClx49v5K9xdk3GOMCU8=,2023-12-07,49.86
RYF2t87HUYTUMu8L0tzc4aU0pceTWdO/i43nDUVaZY4=,2023-12-07,43.97
73F1/QsLwyVVI9GQPYqwhOalK+HCfromV7JeRyoBIcs=,2023-12-07,137.46
+rPq51w4a626jw/epCtCKgT//mIy/iWvsAlK1fmLOBE=,2023-12-07,53.68
y45CsJuMZ1zc7JKkt9n0QkSo0ZBT7VNkkpefd3rHipc=,2023-12-07,36.15
r2UYG0kosUywow8MeAbj43/0nKtTRkUfCmtO+CMaEys=,2023-12-07,9.28
SCcoZEUnYWsK5UAdr2aVicdezj2YJoZ30iiTdvBj2CM=,2023-12-07,180.36
8rFTNjAj/SDavEjb/ZdA5O2TXS/4mFrylGPM+BYiLR0=,2023-12-07,57.29
srtc2SkVRN9Z41UiTVNPmrnk8r3d9ofQCmY6iXOx22o=,2023-12-07,33.03
X5r+YVvvXyULVots23nAvorAXIiOyGKiczJfVgZPX9Q=,2023-12-07,129.06
YkJ7bEaq5BpdAKGij+9Oj7BXFkHk8oP6HR7GfIGBD7U=,2023-12-07,50.62
srIgAAhGKoWEdW14BQusnszG1m1UvVAyLnVRzzxyGco=,2023-12-07,30.32
7CBum9BE3btUfetHbtUVaeWOE5R+RamKWqr54O2JM6Q=,2023-12-07,76.38
KmtUhuyRFg4XU3msytAh8D7ZgOqOPaQIC64kIAdEFYA=,2023-12-07,417.11
YAM4ITc0T5tUqDiIuJ1krFQOkj09BPkLjyk7q7jW9xs=,2023-12-07,76.36
K+TcTZCYtzKfDRxXLYc8LULfkcPtJtqX858mpZZPKrk=,2023-12-07,128.08
UINAtreeQ8T2ViHY+fpp9i0qDsV5PEE/SFAA6rpQY58=,2023-12-07,104.14
X7FtI6PXNHDpCN/CHIaS8JpNpXLvA9Aarct9/nmjOeA=,2023-12-07,73.66
mUYfHTM4gH13CfHVplEX5VNaRKLnE1u2hQYqVF6rsm0=,2023-12-07,89.47
qZsejLEe/b4dRHltLUIHRplJjRqvRzOl0g+bVcnceyI=,2023-12-07,76.64
YC5PTWwnLkbkzpq6Z2u+hRVY0EtIub7LQWQLCNd5rdM=,2023-12-07,59.53
ilKaYJuUczsbdp3mvyRS0xJt/vePAq68E+c+YZtoW0I=,2023-12-07,248.04
bUNvbNiZ8hrcBwzkY+RDRsqqOaHKGQMoIuzbgGruzWk=,2023-12-07,103.69
eshyXNQoYi3MoIJuai8lH4Hs++7iLxcOWikcOj4yQJQ=,2023-12-07,110.89
i3jiehRjwg/GX7OH4kEcmXFdyTcAeKbifDOi8rl2Ilk=,2023-12-07,46.33
dERq5BcTtd4X0dW3XgZtMIWoliYrbMB0c/IYVYXopkc=,2023-12-07,106.76
hbyG3VkL61eSYtDpTtqaQwvP5Uq0QU887zCyqqfjpx0=,2023-12-07,96.63
gYNaZthnoHYenisL/avYdci4DZ8or5FZqvjuPBbcJuU=,2023-12-07,494.17
BeEfAnz+05uxpKZTJ5sUOAY0Ghcz/coHlAFxFRMw4sQ=,2023-12-07,84.88
unJsrEoCMgHNkhu2ywhDnHlBr5rK8BsKu0VAneDJFlo=,2023-12-07,108.71
kyrytBgcF92vkD3M64bXIFmj2Klghh1FHmUV5QTqRtE=,2023-12-07,59.11
wMpfVpuj2BxLlcM/bC4nokVKhuJvEHDhsrJivLaxDMw=,2023-12-07,48.63
coswL+NOWn8ex9NiSuW8BjZFlayWsV6KK7FDRUP7Wpo=,2023-12-07,65.36
vgtrD/4nsXKW8zXMCLU1rtFI964zJQnKgM+Iw1UNtCM=,2023-12-07,47.03
89DrP5WDAZActpiJMgnXJMf808a5i193cTUufho4Cr4=,2023-12-07,211.97
O5/5uHSBrIlLt6IzvXtVcr3jMJc8+Fmj9d6QhcaogRM=,2023-12-07,71.75
RJUG6iMS6lCAQC1MtTEnSLupc6Ylrj9pHXNIeekbLfk=,2023-12-07,86.24
3gOrE+k62z5K9ffL2j7nKI9D35lSkDhor1cIYxvbuUY=,2023-12-07,226.66
sck1XFlfdFv43SnR0pP8y1mDAFzpJHk4Sw4SyJ4ehGg=,2023-12-07,47.11
atlHf3dm4RVb7D9y0qLK2+SCnfIWQ295wNcZdxPJonM=,2023-12-07,54.93
Ms3fCccyQ2Kss7cDYIRmM/2vsEm3sq+isLliDbNcOp0=,2023-12-07,31.17
/Xn/+49NzLNEmzG3lw+07BshPqNaCxNdUUI6zQuoNSU=,2023-12-07,21.59
Fea/TVfaY6AHl8068xkUmtKA5M98XV7+NrCmu7zkwtk=,2023-12-07,83.99
rqfraiaOIeoRWoMA0QktUSFi1sbi7YsnQaCbaQqBtY4=,2023-12-07,169.73
equ1pd/2CQHnITy5ysL8ZY6ZYkBZXu2Tt+SoPzRXOGg=,2023-12-07,191.28
O1l67fn7LiFpuxHE08v8kUseyeH9AyUMurhrBXn269k=,2023-12-07,132.82
6e9sJx6H9ClAjAk5E7cyZH93zc13tZgGJhwI7A53GcI=,2023-12-07,5.32
aCU3LYzjSz3e79pvSMn8cxlh6qwI/bT67+jQ2bn5POw=,2023-12-07,51.95
uKn3u1wx1xa/21VdljnfCpNtvAyDnu/gLGxHbJh3cFw=,2023-12-07,23.07
rUBAtD8d16cyB2uyIHqlvWMiYwAB7LMvz4UUbsqN+uE=,2023-12-07,81.2
Awz+C83INgkTVVA8vmcu4o25dYuo3F3pamQJ0Konqt8=,2023-12-07,89.31
YxTMUX0v9LAbZjsEwQMdiaCuvgBeLOZy+pYDxN6q6bo=,2023-12-07,60.89
RZQjSxRFTEydhn9yPSckFMTga20F7Q7e2boHO17utR8=,2023-12-07,88.53
guxBUXEtp/TqLi06YeU8JKVwchl8yWHUC/S0/e2Q+go=,2023-12-07,33.01
X7zuLTTUQzfaDNpvLBkYufw0+qJX/M4whXJKt5Z1EFk=,2023-12-07,122.02
qoiGQJBdJI+ptFSLR2hfGvmHoTztkkSD1EXPtnNqqOg=,2023-12-07,199.47
s5Dg0Cb4bTbQNzs7dNBtZMrr3YJy+wRoGAjtWKHY1gc=,2023-12-07,46.68
rcG1BUC/9ykTlBA3QRMHFGVaj6G9GnyljlGjdYpZnmI=,2023-12-07,98.77
dGhBEbQIRrkM9yzu0cHCtI0zvTpZwKltFK5vtzHsdyQ=,2023-12-07,68.29
x0G3g2CW31YfrOeVGjVG9xtGQewPMPiaa/ySxgIv+A8=,2023-12-07,15.08
esphWPEPx+OClSmt2YDpuDDazOyhm9zBdDUGiFGXiTg=,2023-12-07,65.16
ifBDeNiEA5ZRyXctu7lZUcbSSBSkJqjwQXI2m4PGMe8=,2023-12-07,101.74
JOb6UZ/T5VQBz0iqLgT7tJE/1x6sHrwK3ZpPg0yy2LE=,2023-12-07,62.67
8ZKVUregp4Av/e0TvveRJ0zsj+PHyu5qJBQPdKL7uVA=,2023-12-07,199.06
ZFbFlkm63EXZlvQ9AOFJ7KLz+oMhiCtckZlDNafx4Kk=,2023-12-07,179.83
vaI+DnQlsItoZ3tjrSTHEpjkxJFNRtqLsdzwqXOBbsI=,2023-12-07,68.47
QeL1OtucaWrCkNiL+x7fgB8dxYcU8cSUCkXiGRFKwPU=,2023-12-07,29.65
K2764hzI3T3YmUPJAAzNtzi7pBIR6pNPE+/6XDgmte0=,2023-12-07,59.71
cuWng7s6/RQxUeGfUiDCKZ2WSEZblYRvbJF1JHFAK+k=,2023-12-07,120.67
p5SwAZbHVdm+4RTJ7FtBABzP/XPw5c2tHCk+/v9SDLQ=,2023-12-07,221.99
VUPC07DihpJqAARdg0A+F4P6h44V+EzqWSlIetXFGl0=,2023-12-07,25.0
9Z5OpVTh9TxzjFnyeMmPaTCKWjFMEQP8k4y3tElf7wc=,2023-12-07,130.35
Cpz4dsRFhmNtebkpw3PnhLNnP7FtSrJg6brMDrjlOLI=,2023-12-07,54.69
fN30VH/7OCvewZFU+Eu2+yL6zNSwvlRTTT6gbSmk/uY=,2023-12-07,36.91
OS/ACHVn2t8BZU+DgNHUwEyVb+ChCRGqszMaWFKt7ow=,2023-12-07,178.54
OHyarkSNaxdu0pxXsWEJ4+VvMF+ZyENhHkMIS9T0OXw=,2023-12-07,53.98
5wwmcu89VkkcnxxxsYcZtYG61wsZ9gw3uP5gZgpbBXU=,2023-12-07,59.32
MvZ2lDqAaugL2WaYz0GyH7gM+KEVlHMb6PzWcVfM4p0=,2023-12-07,241.38
niTd7Y00CrfOR7BE0VY09jOdmB+d0oQdszMQIUqsiIY=,2023-12-07,35.87
7SvHlhKowoE+inPbdB4/qOKuih8XT+d4yPRmtpCo2xM=,2023-12-07,127.83
Z5JkO6TKIcQNx+A6DOegPeKsmsBPGX+FyZQE58vTo44=,2023-12-07,38.48
YqiiRGUgA7n5whfhWxj9Po7+VaFLywZU5u5IdxZGc3A=,2023-12-07,69.75
enQvc61v8jXonCvfBDsqEbfgB9TmO9XSfhrOOvx7Ec4=,2023-12-07,52.29
WooduSz2oVcXl0iFEBh6KdKQMnkYkeiqZYNFnGWhfGw=,2023-12-07,134.88
jnAmvyMV5y5KsIJ+TyiuEg3q9hV/SiqYe/CvOymti+I=,2023-12-07,217.03
4amWT4/TiJr+eSzfBHkJDblIqsmmh8Se6MR/PeUfg+g=,2023-12-07,52.64
EI1+SIOYcSVc+P5gY46Y/fhv6TTsCmVw30zPEna5V+c=,2023-12-07,47.16
dUm3if8H8wSdtTruPj+cPgn+y8CPexayZf56UM2+1Uo=,2023-12-07,22.75
bG0Mhg09lWXETIQxapFl0/ZCXTzbLFcZuXh+xam/k9o=,2023-12-07,161.51
zXm3HDSh6//c8ICuS4s9GxgwrraNEmsWWsoLbIWmE4Y=,2023-12-07,58.46
lLKR/rUGypzwgQiMhOPnHMpizMmPxBV2nS0O9F/zaKI=,2023-12-07,142.22
IQfXIQrC+1RzN3mG/aIbGop81NeZI5+824YPLYB2Fjs=,2023-12-07,50.88
vEJzS5STdOwLV1LFnyD77DrOcG1I+i/YklSkSEi1mOk=,2023-12-07,34.01
x9lvdAnnqPo8bnn9q4MvMuvhfPmUJnymyar1M/VPI7k=,2023-12-07,59.4
lnpd9SmK1ukV9fOK4YvFJpUqW2jHOgTHyRdVDyj4L1c=,2023-12-07,50.38
RoyxHGRh/I8DALN3aJ8pok2BPjPIuExK3FdieF+phwA=,2023-12-07,234.53
qBngYVomi2wG60WrdHQUh6dq9cgiI7VLXDmF+FbIRvo=,2023-12-07,95.1
Yx7eFwngtkvoIRpIbkgEjHdgf/eXmKEISWMJn8MlHRA=,2023-12-07,272.66
+ChF7YUtN1gBf1eIp6FSaUxqL0AZQOp80wveJ45jHQg=,2023-12-07,109.49
p7G2taANYzsOj5ouLlW7+Hvjd2ZFbcZNgQ12bE8ZEzM=,2023-12-07,53.64
WnokDxjzU+bx6+eF4apXwHwub864OW37RtDf8nkv4IY=,2023-12-07,63.23
NrCL1c4Dw9anpZF7YtpqETSbKsnhW3ZIMtjeq0WQ07w=,2023-12-07,44.1
w6vB4sxki6YddPJZ8c+qogA4fMn3v4HkxprfJlyGzPs=,2023-12-07,43.47
jhB4Kh0KiHd1Z8eIb+HG7hluzhKK9TimjNhJed3Q758=,2023-12-07,136.8
n0b3bBqTR5KJzQKoxxDlVO+6QXioWGq0Ou45HGosBYE=,2023-12-07,238.72
rJ4bclOLpKmf7E7RxubGTgPhvONtzIeCYIG3xiRwhxo=,2023-12-07,16.57
nkIiaO8UXhiBg9l0Y4tVmjNiio9x1dPszSTe8+x5660=,2023-12-07,186.65
T/Iyuv3Ue9DHV7O9YWPEKah5n4ywr4m+jAsBNMGRDX0=,2023-12-07,22.36
fQrKOAEpAgIM+6sQRz4vKlyjh0aG7HsjavovYyK7hPc=,2023-12-07,117.48
rwx55NYn38jATlJJMAIu+ogwfYau/IF3k66RNwjz0e4=,2023-12-07,153.1
gwtZSLw07atnb8Oxs8ScGrRIhJjtce5pYseq4ux/eow=,2023-12-07,162.47
SXBxuePruWOeuDm7WsuZyjEsFzlwZzXp0jl8p0/4ERM=,2023-12-07,69.54
YzLd0Sa01qyWAZsQs1mHVCJJBcA89N4hoOTvuE+fWp4=,2023-12-07,296.15
nAss9ZUxZIXn5goya+mGW/WnjPd2wXRom4yWh3aOHk8=,2023-12-07,58.67
ym5mQfK1gFJnuCpxSBenSou1Mm5RKBRdhM0IGm6rsy8=,2023-12-07,84.79
xizptPkqX/NDnqh3ZDp+vMKyV6H0MvxBlUt/ni8wtOc=,2023-12-07,66.5
wNRZCFWJcxpajFqKL9rfr6o2iY7r4fVx1A0H2IPgIYY=,2023-12-07,50.66
QcF3VvF1vKNTTX2LJJwSqq+VlHIbLlNmDjJ9WrPYx88=,2023-12-07,31.67
xgCRwH9GETcvmfJTaakcyHlhDnmtdVXcPXHLauI8DZ0=,2023-12-07,228.18
gGOxAP3mXpcmylcpr0rnR957NmsyGYI1SMFLGh1iquU=,2023-12-07,70.51
iwOfO/kZ0r7AGS21av7gHAJ0+FEqcZk9O6Ed6UnvNxU=,2023-12-07,96.19
DzLTaJiDfBzSXZwRWE7lKPXJowf6oPgSpi71P/TcZGA=,2023-12-07,126.22
Uz++byLJ03lHIHSmufVHdIahshM0htw0BBFihcQ++6w=,2023-12-07,133.03
9LWmvgF4UzjVIk/9i6rGPlwqs15UKfpQRxeLUhZlXXw=,2023-12-07,110.66
IvU+PK0WUTn8cLRmYr/RXWHELkNHm5Mehn6lVJE/Q+Q=,2023-12-07,31.85
v7eAvVJedQCoTA85hnXkOmOmQPnsDGRXJ7xvmd7iGSQ=,2023-12-07,46.68
pR8WWDF0NzcwimsgFE8SnYMaB2608x8sG75cYHwr4Jw=,2023-12-07,96.77
B8PqaeWlVldhGzOuKjdnfTwIJLJKEzq8t8z6tWEjxgA=,2023-12-07,31.82
ptpCNPHbBRBCu0JOQEGQXWEU+IbAN1VR3y0wv3W07NA=,2023-12-07,208.65
BcJGLohy5XjUnqkdnnGKVXOCOdY3DZoS1QWu82SgWQI=,2023-12-07,166.44
fqqGmDLMzRgHUjbqODsHb0KHFYqU8okJjcwW21cSu4A=,2023-12-07,242.84
wcY/DlMyFiZRR9dCkUzx+Fp66dgJe5MAZWjVk/ygJQ0=,2023-12-07,114.47
ewgrDuXnavcJenmlLX3cJJ7fEuAMBKSL+ko3hVN54tI=,2023-12-07,44.73
Ml/8mr+zziZX5BqtQ5Kq9Eb15QAAx0W/FJ41HDKV+dE=,2023-12-07,82.48
MAdPK6BaNRp1sLgHA1m0+uoR1pIZRDjVIONdFSJrutQ=,2023-12-07,63.0
XQuf+z3lRL+SWe+vKEvaY+Wb6SL9cjm0isWmTNIcx8s=,2023-12-07,40.51
V/6GiTi+FlerSQz3Uzb7OvydZGMU/j3PrKSQqxO/GGM=,2023-12-07,309.48
kATzhkxebsljqIaaDUZcF7itGZo3BZUN8eidw9ho9Jk=,2023-12-07,223.55
COAbm/m3hN2E4z1+/T4dMCa9wyLirMfNfGDZyWdfrJ0=,2023-12-07,100.48
x2bgX9wBgAhtYMF7IiDnfOEHbrLWgk4N3U5Ci/k+oAM=,2023-03-27,200.11
E3GK4eBTSnIEEr74g2ictNXP3w/mXjeW2MZ1dnR7nng=,2023-03-27,31.32
ZeZ018Yj3TyOv14p4+mWZ+bhcXdw+hgZXaf66NPePWY=,2023-03-27,160.24
8oHYVNXYVASYh75efWuofWK6D6XOoKJIoXRbBQ6ZeaQ=,2023-03-27,51.44
E5VmexsmfRJaHjN6HPUXOwD6LZ7ghSstJlCywoRaUFM=,2023-03-27,160.11
CitMqLFADPGid5d98XfWTgC07aAxnAbUlXtIS1iL8E4=,2023-03-27,71.56
equ1pd/2CQHnITy5ysL8ZY6ZYkBZXu2Tt+SoPzRXOGg=,2023-03-27,132.42
4qrlbva6UGChXJ/+YLcFAXHBk9RcAjxKKTUj0ujGA6o=,2023-03-27,13.07
Kw4se4Ukc3BrPE9wR3FxQMFb1nvz7xgMZXPn/SxQB40=,2023-03-27,123.99
IvU+PK0WUTn8cLRmYr/RXWHELkNHm5Mehn6lVJE/Q+Q=,2023-03-27,34.19
RS0J7lUPNosazbtMK97IJXbrhf4pykdvGcyletz20Y0=,2023-03-27,50.74
psCp5VCdYvtai30/qRn2aIiSm+258Kedv+kvHkOmVTs=,2023-03-27,23.61
8cdU6W8aLt9SDqlsQZDWKBgRlp9Viaokwd5BHbxeJTU=,2023-03-27,22.23
srIgAAhGKoWEdW14BQusnszG1m1UvVAyLnVRzzxyGco=,2023-03-27,145.41
hbyG3VkL61eSYtDpTtqaQwvP5Uq0QU887zCyqqfjpx0=,2023-03-27,136.97
7Ek/wcchNwaar41H0qRbpe39HYUw38M+doNCdrAVt34=,2023-12-08,18.66
T200wDo/sikk7HK9Er3JVbngF4S+L/dQr+0FFJ261Jc=,2023-12-08,500.94
4yYe1YamBqqEEXwnnylgvgNQID2rPNaE7tiXPpXalDI=,2023-12-08,43.71
ptdOGLGVtImBY15ijYmfwx9MUBClbuMZvVSWBaSsqbI=,2023-12-08,212.85
rUBAtD8d16cyB2uyIHqlvWMiYwAB7LMvz4UUbsqN+uE=,2023-12-08,67.14
kOvZsx4CNFYDvVKZlbTWaX/rQlxq/3BTiUY3nP1AMAE=,2023-12-08,115.84
VownTRw2xz7mP5xf7zKFvjl9nk9Vi696a6J4TelYdYs=,2023-12-08,39.2
ZdLhzG4Twj6bPHA7z/I62Wt14ZUHb1mG6ffAI0S05QI=,2023-12-08,165.75
veUAF5OlmLvvJQ9U2ztYV6W+QvCqZk3C5QAXLcGlK/I=,2023-12-08,133.42
vaI+DnQlsItoZ3tjrSTHEpjkxJFNRtqLsdzwqXOBbsI=,2023-12-08,28.29
1Bg9kLW9fXYcgtP5mWC6G1cQBTEVlZ7G8qQqaKyrdMg=,2023-12-08,57.66
K/Xn8YMhwxlkpGlef2dVHcfijLJ5885ou4WSmhiCrAs=,2023-12-08,61.4
dQ/9bhl/clP/kdFreZK0Naf/qod2AiuKRHt49lW8L1Y=,2023-12-08,65.17
R+pZFYHgkH+W2JsedhlfKXDuHwaKH8nHKGQwTtuCyBI=,2023-12-08,100.22
ZFbFlkm63EXZlvQ9AOFJ7KLz+oMhiCtckZlDNafx4Kk=,2023-12-08,92.91
gT4J+cx9plhT2cmW3RjZwhV0I44lGU/a3TA2KG2taJQ=,2023-12-08,15.44
BOrU0zChBrnWoifrY1ytM6vALb/DCr6waq5LX4+qeEY=,2023-12-08,76.89
OlNQE6jstRIKmNeZ3AooAVZ376EA39JTj9wiNgmw9RQ=,2023-12-08,278.75
Bt0UDzBsRgyicv+vfvQXhcPM7SSvnDC7LwO0GASlPXU=,2023-12-08,640.35
bG0Mhg09lWXETIQxapFl0/ZCXTzbLFcZuXh+xam/k9o=,2023-12-08,56.37
atlHf3dm4RVb7D9y0qLK2+SCnfIWQ295wNcZdxPJonM=,2023-12-08,103.48
VsS99/PiGGePqoAji3s1eys7p/Q88zuRRyOj9QqHGEo=,2023-12-08,169.34
oD2GJOiQEIKzoWdG08sOvdmZ5lTICuXx0JGbZB9kYpE=,2023-12-08,111.29
KrnlZyxfeUv0IHF130cBeP50gmH08CDh0NW1dLf433k=,2023-12-08,132.9
Bz02JWHD8I+cVZrfO6+E8NIZrWn+UCe9IVzFzjzU39A=,2023-12-08,71.53
P029aoeGZ2e0IcG7MzIdo6bKDVtI+8y0BYh4B04FLkE=,2023-12-08,32.33
I6KEH26HPh1jbOnjNgi+5LifANjFpxd+2b30gWrjNUw=,2023-12-08,548.05
mgwnHjEShwIv/BS6lzFCGRIjrV4OWMDs3HNcO3ih7O0=,2023-12-08,36.97
0mABWApoTiZfR/xugS3ebxcXP421DHGnDjtAxRVJC4o=,2023-12-08,45.27
aqrOgdhlLn7qgiAz1GyRCysx1fDK/NvQVFiAxfDNlZk=,2023-12-08,5.63
RdqmeUj8CXPxkkv+NdJIdZoHvXBIX1vaK8V6nxXig30=,2023-12-08,50.08
bwd8rfjsTUDMXbdV18rM+bvgSZ1DfktmR2fZ5KkvLIU=,2023-12-08,66.48
O5SmhrtTPxjfx3SNFP6d4oXTy1VWAnS4nPDR8bbQjuA=,2023-12-08,90.66
eh4bxi9BT4HE+RTMJEganff50KYeat+VGdijPr28oQ8=,2023-12-08,399.28
wNRZCFWJcxpajFqKL9rfr6o2iY7r4fVx1A0H2IPgIYY=,2023-12-08,58.1
MpRILAgQtMqhoE2GVHONh6n8QBeLg6UgZfZfl1UlcLM=,2023-12-08,229.49
Em1EFs7b96hOb1MMMd4gsKWe0HGtxYC0mRwEzypgx0Q=,2023-12-08,230.63
Fea/TVfaY6AHl8068xkUmtKA5M98XV7+NrCmu7zkwtk=,2023-12-08,96.55
t5jfrLLaH1dSipvTNgscfP2uP/IMxzuJ9jBj3QPXdas=,2023-12-08,46.32
l4qyJTLsBfJPeAUPrCR4PiTWNWcD18E8TTEorTG4qAc=,2023-12-08,76.97
0F7YXwSIe1CtRZh/EuEPY5++x5QTWvRp0YXv4Gr4Fg0=,2023-12-08,294.06
3uPnqLizLZjCREIdGw/fC4UdsP8zECLhjFjKZRo1ZCc=,2023-12-08,62.14
rnAY3KDb/OSDmwiQfYidnBv6UJIF01AawTCkt14ku0g=,2023-12-08,113.33
UGYIuRRO3jvYpDLQt6vYh6IH68weRwXpKrecwLbb7/E=,2023-12-08,110.3
6e9sJx6H9ClAjAk5E7cyZH93zc13tZgGJhwI7A53GcI=,2023-12-08,80.61
LJpxgPAHdu3VlcTpw0OgkuFlAJOMYGpA42yq0LerdFs=,2023-12-08,105.33
qq2VKpeuiMFIARls0D4hCtb42wI6YbIlCNTWPEhynWU=,2023-12-08,255.07
uBZpq9f5RoQGr+EgD5Q4oiVJqLPPr5or494KcphNINE=,2023-12-08,144.07
xMcExe2ssmVWKht+49id9f+vy8k/h3cUQx4BqL38hi4=,2023-12-08,205.95
62+xai0y0AH3q0/wskPKkJFLE94jQCwi2nVzUQJ9NoU=,2023-12-08,75.22
ojEvYEwIAiksf+G05Tx3stOfAvrKvz35JUtGp3WnnnM=,2023-12-08,97.63
dERq5BcTtd4X0dW3XgZtMIWoliYrbMB0c/IYVYXopkc=,2023-12-08,77.25
hbyG3VkL61eSYtDpTtqaQwvP5Uq0QU887zCyqqfjpx0=,2023-12-08,36.95
UqnLuw+Mhi6ub7tQli+vh3cXgj/3No426CRcn/AZl48=,2023-12-08,127.91
PIPHaHkOQv2P3d4sJf61DA/POCSi/EyB9lC6AfEM1c4=,2023-12-08,111.64
